Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success/mpc,Success,CollisionsAvg,ExRewardAvg
10/20,11/20,10600,1060000,38.88440299034119,3586.391693711281,108.1931609660387,1253.280718833208,0.88,0.88,2.48,-132.29
10/20,12/20,10650,1065000,40.97039484977722,3531.2690246105194,108.1926295235753,1221.6361574977636,0.83,0.83,3.05,-166.33
10/20,13/20,10700,1070000,38.99630665779114,3540.8852046728134,107.35165152698755,1297.1224569678307,0.86,0.86,3.18,-147.93
10/20,14/20,10750,1075000,40.12884306907654,3525.6449902057648,108.6904581412673,1131.2124371528625,0.93,0.93,1.84,-81.51
10/20,15/20,10800,1080000,39.69679856300354,3542.781487941742,109.31106886267662,1163.6441850811243,0.91,0.91,2.17,-98.32
10/20,16/20,10850,1085000,40.7466607093811,3547.4074025154114,109.67225632071495,1208.6644631400704,0.9,0.9,2.91,-119.58
10/20,17/20,10900,1090000,39.6987144947052,3462.5139117240906,114.85275755822659,1195.6894240230322,0.9,0.9,3.06,-114.19
10/20,18/20,10950,1095000,37.80476260185242,3437.272471666336,109.28607518970966,1184.746052056551,0.79,0.79,3.99,-224.33
10/20,19/20,11000,1100000,38.424884557724,3495.9685163497925,109.94102719426155,1200.5276294574142,0.85,0.85,3.6,-151.55
11/20,0/20,11050,1105000,38.40771532058716,3481.78529214859,111.22052782773972,1223.926228530705,0.92,0.92,2.25,-80.17
11/20,1/20,11100,1110000,38.156766176223755,3517.634019136429,110.11294444650412,1282.1517396643758,0.93,0.93,2.59,-89.74
11/20,2/20,11150,1115000,39.13152575492859,3511.155556201935,108.48232065886259,1110.7101546153426,0.92,0.92,2.2,-96.6
11/20,3/20,11200,1120000,37.921597957611084,3546.7895832061768,107.96739107370377,1154.2317580878735,0.89,0.89,2.49,-128.21
11/20,4/20,11250,1125000,37.83653712272644,3576.7373280525208,106.23547918349504,1180.3539174050093,0.91,0.91,3.13,-103.86
11/20,5/20,11300,1130000,38.04361438751221,3578.6342198848724,106.77363745123148,1261.5395462214947,0.87,0.87,3.17,-130.87
11/20,6/20,11350,1135000,38.01916861534119,3635.0289974212646,104.05365840345621,1216.1138176992536,0.86,0.86,3.24,-140.62
11/20,7/20,11400,1140000,37.900782108306885,3649.406770467758,104.98819882422686,1252.3777056783438,0.82,0.82,3.36,-181.32
11/20,8/20,11450,1145000,37.99597716331482,3595.2337563037872,104.9294688180089,1229.4811185598373,0.89,0.89,2.92,-110.43
11/20,9/20,11500,1150000,38.140143394470215,3624.720503807068,104.62489072978497,1370.0398723185062,0.94,0.94,2.58,-76.01
11/20,10/20,11550,1155000,38.17455244064331,3696.194244146347,105.25092639029026,1324.2087908536196,0.92,0.92,2.98,-93.39
11/20,11/20,11600,1160000,38.18792223930359,3624.547132730484,106.03532623499632,1417.385550044477,0.83,0.83,3.72,-167.86
11/20,12/20,11650,1165000,38.07137870788574,3601.660813808441,106.78965385258198,1288.685699507594,0.9,0.9,2.61,-107.71
11/20,13/20,11700,1170000,37.721404790878296,3649.8612411022186,105.27349603921175,1282.6579536646605,0.85,0.85,3.88,-158.33
11/20,14/20,11750,1175000,38.26126146316528,3571.552683353424,107.2953003719449,1266.0770074501634,0.88,0.88,2.82,-127.69
11/20,15/20,11800,1180000,37.93750786781311,3626.8191618919373,106.78356378525496,1232.7009286656976,0.9,0.9,2.84,-109.83
11/20,16/20,11850,1185000,37.90580129623413,3596.0610735416412,107.34546949714422,1335.8578961342573,0.89,0.89,3.29,-129.44
11/20,17/20,11900,1190000,37.884716510772705,3580.9206993579865,105.49877248704433,1275.0306654050946,0.94,0.94,2.59,-73.27
11/20,18/20,11950,1195000,37.97757601737976,3538.743371486664,108.6365961804986,1408.1016090586782,0.91,0.91,3.36,-117.87
11/20,19/20,12000,1200000,38.064213514328,3491.326722383499,108.41007030010223,1384.4960958883166,0.89,0.89,3.52,-117.1
12/20,0/20,12050,1205000,37.84204411506653,3508.9482519626617,106.99993808567524,1203.5368237271905,0.91,0.91,3.19,-104.0
12/20,1/20,12100,1210000,38.086665868759155,3483.3879585266113,109.47790007293224,1164.6864864081144,0.9,0.9,2.8,-108.33
12/20,2/20,12150,1215000,37.75328183174133,3439.795310974121,106.52489475160837,1293.6294313818216,0.88,0.88,3.38,-126.4
12/20,3/20,12200,1220000,38.21049356460571,3466.974748134613,107.38900815695524,1227.560499459505,0.9,0.9,2.75,-109.35
12/20,4/20,12250,1225000,38.08071422576904,3471.2663753032684,107.5066079646349,1159.1865587234497,0.86,0.86,2.89,-159.53
12/20,5/20,12300,1230000,38.00262188911438,3454.565835952759,108.94251721352339,1102.203295379877,0.86,0.86,2.37,-143.58
12/20,6/20,12350,1235000,37.72181153297424,3453.119795680046,109.22447876632214,1243.4971398189664,0.83,0.83,3.37,-172.68
12/20,7/20,12400,1240000,37.70915627479553,3414.2716040611267,108.78171949088573,1190.3313056528568,0.91,0.91,2.53,-103.55
12/20,8/20,12450,1245000,37.70422029495239,3414.0245809555054,107.01520346105099,1211.2546869292855,0.88,0.88,2.72,-128.05
12/20,9/20,12500,1250000,37.77474522590637,3407.6637687683105,111.2103863954544,1235.8408060446382,0.84,0.84,3.43,-174.23
12/20,10/20,12550,1255000,38.16016221046448,3380.043524622917,113.5752716884017,1252.5668574348092,0.87,0.87,3.23,-147.19
12/20,11/20,12600,1260000,38.78365969657898,3417.228320002556,111.419260263443,1245.1095248758793,0.82,0.82,4.95,-190.68
12/20,12/20,12650,1265000,38.22784900665283,3378.16114795208,109.84565392136574,1147.2986411601305,0.88,0.88,3.77,-128.94
12/20,13/20,12700,1270000,37.64728498458862,3396.735817670822,108.9609911441803,1244.3069781213999,0.84,0.84,4.19,-167.56
12/20,14/20,12750,1275000,37.8698673248291,3444.1746730804443,108.85960827767849,1242.2584751844406,0.82,0.82,3.27,-186.75
12/20,15/20,12800,1280000,38.39011359214783,3468.6812093257904,107.19138352572918,1144.7925723567605,0.95,0.95,2.43,-65.49
12/20,16/20,12850,1285000,38.38627481460571,3501.924097299576,106.69746794551611,1253.9373831227422,0.91,0.91,3.39,-111.84
12/20,17/20,12900,1290000,37.77855825424194,3489.226445913315,110.61108598858118,1278.9409807547927,0.85,0.85,3.62,-165.52
12/20,18/20,12950,1295000,38.37107467651367,3505.5294485092163,107.64888888597488,1283.3741023987532,0.96,0.96,1.84,-58.43
12/20,19/20,13000,1300000,38.204437017440796,3536.9708658456802,106.00362842530012,1311.8121593892574,0.92,0.92,3.17,-105.91
13/20,0/20,13050,1305000,38.18133306503296,3532.973212480545,106.06584785878658,1290.426572240889,0.93,0.93,3.69,-99.27
13/20,1/20,13100,1310000,37.88767957687378,3607.9774475097656,107.91945858299732,1225.0667416900396,0.88,0.88,3.82,-139.08
13/20,2/20,13150,1315000,37.902543783187866,3566.09529876709,107.45890223234892,1194.0688349232078,0.84,0.84,3.5,-164.46
13/20,3/20,13200,1320000,38.06020665168762,3586.583882331848,108.53402154147625,1216.4137248545885,0.9,0.9,3.19,-111.67
13/20,4/20,13250,1325000,38.0920250415802,3578.8501393795013,109.1961285173893,1265.3013823702931,0.89,0.89,4.1,-123.84
13/20,5/20,13300,1330000,38.14463925361633,3549.1152213811874,108.56468439847231,1329.5432155132294,0.86,0.86,3.48,-172.45
13/20,6/20,13350,1335000,37.89489507675171,3589.2888748645782,106.91309233754873,1258.8386019915342,0.9,0.9,2.52,-121.73
13/20,7/20,13400,1340000,37.88143062591553,3622.150415301323,104.6421040892601,1387.6712569072843,0.88,0.88,4.33,-138.53
13/20,8/20,13450,1345000,38.04893660545349,3622.9248056411743,104.41975209116936,1265.4180834591389,0.89,0.89,3.26,-128.83
13/20,9/20,13500,1350000,38.17731189727783,3602.5268108844757,105.94288789480925,1323.6373546347022,0.87,0.87,2.73,-131.63
13/20,10/20,13550,1355000,37.64442563056946,3568.4413338899612,109.60719242691994,1238.6518836170435,0.92,0.92,2.44,-101.85
13/20,11/20,13600,1360000,38.00062823295593,3589.018520593643,108.37299496680498,1264.0641163885593,0.75,0.75,4.23,-265.55
13/20,12/20,13650,1365000,38.0319607257843,3588.731814622879,109.59634832292795,1275.7267445623875,0.86,0.86,3.76,-150.54
13/20,13/20,13700,1370000,37.63212537765503,3548.7074608802795,108.43939669430256,1231.132841475308,0.83,0.83,2.72,-171.14
13/20,14/20,13750,1375000,37.82993721961975,3549.203617811203,107.85160254687071,1312.1128275543451,0.91,0.91,2.34,-104.56
13/20,15/20,13800,1380000,37.777060985565186,3559.637892842293,109.35034852474928,1320.1185813322663,0.85,0.85,3.14,-165.38
13/20,16/20,13850,1385000,37.938379764556885,3570.911498785019,109.34076600521803,1227.3520550653338,0.79,0.79,4.11,-229.86
13/20,17/20,13900,1390000,37.90954065322876,3494.2854573726654,111.82587421685457,1245.5750532597303,0.81,0.81,3.45,-212.31
13/20,18/20,13950,1395000,37.86571502685547,3452.466213941574,112.78949230909348,1337.5714927911758,0.86,0.86,3.73,-167.01
13/20,19/20,14000,1400000,37.89204287528992,3447.0110170841217,111.58842246979475,1263.3567529395223,0.82,0.82,3.82,-191.42
14/20,0/20,14050,1405000,37.76349425315857,3439.894912481308,110.59252513200045,1254.834717758,0.82,0.82,3.88,-181.36
14/20,1/20,14100,1410000,38.17082500457764,3405.7091500759125,109.84173296391964,1344.9103384017944,0.91,0.91,2.45,-100.75
14/20,2/20,14150,1415000,38.117446422576904,3423.646538734436,108.92405568063259,1163.0857944861054,0.9,0.9,2.6,-114.09
14/20,3/20,14200,1420000,37.72150158882141,3440.9195458889008,108.35252457857132,1237.9112675189972,0.82,0.82,3.85,-181.14
14/20,4/20,14250,1425000,37.77863025665283,3444.138365983963,107.69660443812609,1169.6151836141944,0.89,0.89,3.5,-140.94
14/20,5/20,14300,1430000,37.73634099960327,3447.2633427381516,106.297019533813,1203.6857502907515,0.89,0.89,2.96,-124.98
14/20,6/20,14350,1435000,37.898399353027344,3548.8672466278076,105.12660004943609,1327.7617108672857,0.91,0.91,2.72,-99.74
14/20,7/20,14400,1440000,38.53829789161682,3577.3960626125336,105.02684868872166,1288.3310621082783,0.9,0.9,2.74,-108.37
14/20,8/20,14450,1445000,37.79923987388611,3538.6624435186386,106.99031584709883,1264.6060756891966,0.89,0.89,3.02,-120.27
14/20,9/20,14500,1450000,37.93193078041077,3508.390293121338,109.30652569979429,1242.8495366498828,0.91,0.91,2.68,-100.83
14/20,10/20,14550,1455000,37.76511287689209,3539.904303789139,108.06607520580292,1280.1691467165947,0.84,0.84,3.4,-166.6
14/20,11/20,14600,1460000,38.20243716239929,3567.085130929947,109.43780633807182,1152.4600748941302,0.87,0.87,3.19,-146.87
14/20,12/20,14650,1465000,37.91408371925354,3518.383241176605,109.65612455457449,1256.7779725939035,0.92,0.92,2.76,-94.3
14/20,13/20,14700,1470000,38.04935312271118,3489.572727203369,110.591387540102,1189.7221973910928,0.82,0.82,4.13,-185.58
14/20,14/20,14750,1475000,37.93030571937561,3496.891802072525,108.7423649802804,1364.552198909223,0.83,0.83,3.05,-171.6
14/20,15/20,14800,1480000,37.862760066986084,3570.7129962444305,107.67868345230818,1225.2418857440352,0.81,0.81,3.76,-191.85
14/20,16/20,14850,1485000,38.32795190811157,3543.4007363319397,109.2122230231762,1340.0052550509572,0.86,0.86,3.52,-155.68
14/20,17/20,14900,1490000,37.50742220878601,3539.768680214882,109.55698924511671,1226.9934935420752,0.91,0.91,2.44,-101.48
14/20,18/20,14950,1495000,37.89489006996155,3532.5971987247467,110.49829281121492,1219.5556348189712,0.92,0.92,2.64,-99.62
14/20,19/20,15000,1500000,37.53142285346985,3500.761024236679,111.55228478461504,1220.500237621367,0.83,0.83,4.81,-196.41
15/20,0/20,15050,1505000,38.251672983169556,3470.8523168563843,110.34389379620552,1316.9125812202692,0.91,0.91,3.02,-105.11
15/20,1/20,15100,1510000,38.29801321029663,3473.4339822530746,108.56709533929825,1284.3088539093733,0.89,0.89,2.76,-116.59
15/20,2/20,15150,1515000,37.74604511260986,3486.545190811157,107.93762663006783,1253.1604255661368,0.91,0.91,2.92,-100.48
15/20,3/20,15200,1520000,38.04770565032959,3504.744987010956,109.4937404319644,1248.4030922353268,0.92,0.92,2.66,-90.46
15/20,4/20,15250,1525000,37.95480227470398,3465.297339439392,107.70717519521713,1145.3132691308856,0.92,0.92,2.64,-91.96
15/20,5/20,15300,1530000,38.03255271911621,3489.501165151596,107.2369723841548,1278.0092327445745,0.93,0.93,2.14,-82.6
15/20,6/20,15350,1535000,37.84183645248413,3469.277878522873,109.95191075652838,1145.021371677518,0.91,0.91,2.92,-105.99
15/20,7/20,15400,1540000,37.9244065284729,3512.7100446224213,107.00947746634483,1190.8777779564261,0.91,0.91,2.72,-101.54
15/20,8/20,15450,1545000,37.937387466430664,3455.55964243412,111.17840138822794,1299.5899035707116,0.9,0.9,2.76,-108.58
15/20,9/20,15500,1550000,37.794763803482056,3437.16321516037,109.23251131922007,1189.2918944582343,0.88,0.88,3.0,-136.95
15/20,10/20,15550,1555000,37.90414094924927,3445.5098987817764,109.98431788384914,1294.886164687574,0.93,0.93,2.44,-84.21
15/20,11/20,15600,1560000,37.81777620315552,3423.627040028572,108.52632481604815,1338.1202101632953,0.96,0.96,2.31,-55.55
15/20,12/20,15650,1565000,38.25694179534912,3469.064817428589,110.82231169193983,1297.5884863585234,0.91,0.91,2.22,-109.92
15/20,13/20,15700,1570000,37.88857316970825,3461.4030117988586,109.64344526827335,1321.7169436216354,0.94,0.94,2.0,-78.87
15/20,14/20,15750,1575000,38.06807494163513,3433.2143281698227,111.55056146532297,1184.4762876927853,0.88,0.88,2.71,-128.09
15/20,15/20,15800,1580000,38.13554859161377,3442.6065802574158,107.5851373821497,1176.1360204294324,0.92,0.92,2.91,-87.86
15/20,16/20,15850,1585000,37.69957518577576,3382.312186717987,107.15630971640348,1141.4251120239496,0.87,0.87,2.95,-133.65
15/20,17/20,15900,1590000,38.12460541725159,3388.3133449554443,107.64398465305567,1160.3852866888046,0.93,0.93,2.37,-81.24
15/20,18/20,15950,1595000,38.073768854141235,3416.3979997634888,108.0080567151308,1076.6225529313087,0.83,0.83,3.29,-174.99
15/20,19/20,16000,1600000,38.04845929145813,3413.3716332912445,107.72996807098389,1055.1847972348332,0.9,0.9,2.54,-106.16
16/20,0/20,16050,1605000,37.99403262138367,3392.1592959165573,107.66472809761763,1157.1747500151396,0.88,0.88,3.16,-146.41
16/20,1/20,16100,1610000,37.89830493927002,3451.800488471985,111.51031754910946,1190.739646665752,0.87,0.87,2.97,-141.91
16/20,2/20,16150,1615000,38.16009974479675,3444.7583334445953,110.91675523668528,1266.0758405029774,0.92,0.92,2.85,-92.0
16/20,3/20,16200,1620000,38.04312300682068,3425.0106341838837,109.58306609839201,1266.1965068727732,0.95,0.95,2.47,-67.46
16/20,4/20,16250,1625000,38.043708086013794,3456.71728181839,110.52635507285595,1254.973327897489,0.84,0.84,3.6,-167.95
16/20,5/20,16300,1630000,38.225422859191895,3467.4944648742676,108.8498239889741,1434.3100226521492,0.89,0.89,2.54,-127.47
16/20,6/20,16350,1635000,38.11780786514282,3470.4794048070908,106.6298121213913,1205.2125199139118,0.9,0.9,2.77,-107.1
16/20,7/20,16400,1640000,38.155083417892456,3490.3550927639008,107.55573063343763,1284.8641019836068,0.86,0.86,2.7,-163.15
16/20,8/20,16450,1645000,38.20499038696289,3489.54938018322,107.03988873958588,1253.4038504213095,0.89,0.89,2.66,-124.22
16/20,9/20,16500,1650000,38.025882959365845,3511.2951838970184,109.13536580651999,1208.2511763721704,0.88,0.88,3.08,-128.62
16/20,10/20,16550,1655000,37.82510781288147,3460.4316127300262,108.44581509381533,1227.2916652783751,0.86,0.86,3.87,-148.53
16/20,11/20,16600,1660000,37.673596143722534,3474.866556406021,109.30824835598469,1183.7452876493335,0.82,0.82,3.46,-199.5
16/20,12/20,16650,1665000,37.998902559280396,3483.1501626968384,109.49370991438627,1148.6985651627183,0.8,0.8,3.87,-200.48
16/20,13/20,16700,1670000,38.196901082992554,3455.528924226761,109.4515376612544,1144.0983133092523,0.97,0.97,1.99,-45.89
16/20,14/20,16750,1675000,38.588528871536255,3394.598133802414,110.72071900963783,1113.025085657835,0.91,0.91,2.45,-119.09
16/20,15/20,16800,1680000,38.301406383514404,3386.9136694669724,110.62395108491182,1138.6653380542994,0.84,0.84,2.73,-162.83
16/20,16/20,16850,1685000,37.599003314971924,3356.4894993305206,112.38674476742744,1098.7468787804246,0.76,0.76,4.19,-253.05
16/20,17/20,16900,1690000,38.323691606521606,3342.1835327148438,111.5645563006401,1210.7171628326178,0.86,0.86,2.57,-141.62
16/20,18/20,16950,1695000,37.925501585006714,3357.700887441635,110.47195766866207,1066.7591370120645,0.78,0.78,3.26,-223.4
16/20,19/20,17000,1700000,37.92339849472046,3333.6179354190826,110.09899419546127,1042.8431660532951,0.85,0.85,2.85,-164.05
17/20,0/20,17050,1705000,37.77408742904663,3371.6418755054474,110.50642439723015,1059.8888768553734,0.86,0.86,2.26,-151.23
17/20,1/20,17100,1710000,37.65101170539856,3288.6034717559814,111.41225998848677,963.3655673637986,0.91,0.91,2.69,-119.18
17/20,2/20,17150,1715000,38.29942965507507,3361.764938354492,111.57005558162928,1075.8407583236694,0.9,0.9,2.8,-110.5
17/20,3/20,17200,1720000,38.036893367767334,3395.833505630493,111.50228997319937,1132.0867778807878,0.89,0.89,2.86,-128.48
17/20,4/20,17250,1725000,37.93397855758667,3317.905016899109,112.50122242420912,1021.1262606084347,0.84,0.84,2.76,-167.21
17/20,5/20,17300,1730000,37.66991925239563,3328.6855956315994,112.60482928156853,1120.1753576993942,0.94,0.94,1.97,-71.78
17/20,6/20,17350,1735000,38.73747205734253,3324.880625605583,111.3561856597662,1053.6274424642324,0.87,0.87,2.45,-137.08
17/20,7/20,17400,1740000,38.021777391433716,3358.087774157524,109.8493015691638,1091.7089446857572,0.91,0.91,2.61,-110.54
17/20,8/20,17450,1745000,37.8385283946991,3366.037265777588,110.58809888362885,1203.54739189893,0.8,0.8,3.1,-200.81
17/20,9/20,17500,1750000,38.507739543914795,3392.8026907444,108.32000795006752,1158.1905002072453,0.94,0.94,2.44,-70.86
17/20,10/20,17550,1755000,38.070677518844604,3401.2955545186996,109.35348977148533,1153.3836043775082,0.85,0.85,3.18,-164.23
17/20,11/20,17600,1760000,37.9910454750061,3350.422879576683,111.23938239365816,1144.2228568047285,0.9,0.9,3.04,-123.25
17/20,12/20,17650,1765000,38.081855058670044,3367.4393869638443,108.46650257706642,1050.3432325273752,0.83,0.83,3.43,-176.31
17/20,13/20,17700,1770000,38.06748676300049,3391.4120922088623,107.73332191258669,1149.3677425533533,0.83,0.83,4.32,-178.14
17/20,14/20,17750,1775000,38.186641454696655,3394.3945268392563,107.06469562649727,1064.1851993054152,0.9,0.9,2.17,-118.9
17/20,15/20,17800,1780000,37.9334602355957,3401.1251244544983,107.31544888019562,1032.7181734219193,0.92,0.92,2.33,-110.51
17/20,16/20,17850,1785000,38.30257797241211,3396.228404045105,105.52615493535995,1142.2102840319276,0.9,0.9,2.16,-103.71
17/20,17/20,17900,1790000,37.80954170227051,3419.241311788559,109.82875511050224,1135.463953152299,0.84,0.84,3.34,-183.71
17/20,18/20,17950,1795000,38.176942110061646,3381.75880420208,110.00870508700609,1156.1632117703557,0.88,0.88,2.78,-135.97
17/20,19/20,18000,1800000,38.19746255874634,3389.053756713867,108.68145348876715,1037.2127315104008,0.87,0.87,3.36,-156.18
18/20,0/20,18050,1805000,38.24386692047119,3410.8413947820663,109.02419552952051,1062.8350423797965,0.85,0.85,2.74,-154.53
18/20,1/20,18100,1810000,40.26071310043335,3388.4035975933075,108.52665736526251,961.2153165191412,0.98,0.98,1.62,-38.2
18/20,2/20,18150,1815000,37.79121279716492,3341.826063990593,108.51335566490889,1081.1291841939092,0.93,0.93,2.05,-81.45
18/20,3/20,18200,1820000,38.387351274490356,3326.1200954914093,110.94105860590935,1061.9895088523626,0.88,0.88,2.64,-128.98
18/20,4/20,18250,1825000,38.05536651611328,3301.1517539024353,109.44461382180452,977.1159882918,0.86,0.86,3.19,-135.7
18/20,5/20,18300,1830000,38.40458965301514,3298.978777050972,108.25951936095953,1043.1217382997274,0.94,0.94,3.14,-94.2
18/20,6/20,18350,1835000,38.10977101325989,3323.8854398727417,108.19049137085676,1117.6768358424306,0.96,0.96,2.25,-57.96
18/20,7/20,18400,1840000,38.310402393341064,3321.813732147217,106.73618244379759,1074.4786588698626,0.92,0.92,2.63,-99.08
18/20,8/20,18450,1845000,38.26274347305298,3269.8323175907135,108.31277469545603,1072.3686098754406,0.89,0.89,2.47,-129.5
18/20,9/20,18500,1850000,38.18227672576904,3282.3545652627945,109.65462879091501,1098.017224662006,0.88,0.88,2.58,-136.75
18/20,10/20,18550,1855000,38.32618308067322,3322.7449194192886,106.99034444987774,1195.9032636731863,0.88,0.88,2.48,-141.92
18/20,11/20,18600,1860000,37.94751024246216,3317.398005247116,106.08627462387085,1103.1024454161525,0.88,0.88,2.13,-137.74
18/20,12/20,18650,1865000,37.95529103279114,3378.1140233278275,105.20560254901648,1206.040656246245,0.87,0.87,2.84,-138.66
18/20,13/20,18700,1870000,38.34777498245239,3373.157401561737,105.83309945464134,1089.9866888597608,0.94,0.94,2.34,-75.06
18/20,14/20,18750,1875000,38.53182864189148,3378.5919859409332,104.14075867831707,1150.8312890529633,0.88,0.88,3.39,-142.91
18/20,15/20,18800,1880000,38.008472204208374,3394.7377076148987,107.61511418968439,1205.4376247152686,0.93,0.93,2.91,-86.95
18/20,16/20,18850,1885000,38.70250201225281,3384.703269958496,106.64503825455904,1065.8477681428194,0.96,0.96,2.42,-74.16
18/20,17/20,18900,1890000,38.196857929229736,3403.2922008037567,104.68138970434666,1149.0570439770818,0.92,0.92,3.13,-93.07
18/20,18/20,18950,1895000,38.446789026260376,3396.6239693164825,106.03030009567738,1018.2454975247383,0.87,0.87,3.36,-148.69
18/20,19/20,19000,1900000,38.289714336395264,3313.9254310131073,108.13526018708944,1023.2235160470009,0.89,0.89,3.17,-127.39
19/20,0/20,19050,1905000,38.17303276062012,3299.7739530801773,109.78269356489182,1022.9632455557585,0.93,0.93,2.26,-91.09
19/20,1/20,19100,1910000,37.93312096595764,3284.8548164367676,108.73966234922409,1068.68472417444,0.92,0.92,2.73,-93.87
19/20,2/20,19150,1915000,38.53430652618408,3290.955428481102,107.6440995708108,1025.2173256799579,0.93,0.93,2.24,-82.6
19/20,3/20,19200,1920000,38.48259496688843,3240.7801558971405,106.39786525815725,986.0996076241136,0.94,0.94,2.99,-85.64
19/20,4/20,19250,1925000,38.36504125595093,3269.62242269516,106.93410221487284,1030.166901446879,0.85,0.85,3.05,-149.17
19/20,5/20,19300,1930000,37.9265775680542,3303.75856423378,105.12245788425207,1093.1408015862107,0.86,0.86,2.48,-141.53
19/20,6/20,19350,1935000,38.04224348068237,3305.048942565918,106.19533336907625,1018.1316382735968,0.87,0.87,2.48,-132.37
19/20,7/20,19400,1940000,38.28087115287781,3285.178648352623,105.16422717273235,1104.2931910082698,0.87,0.87,2.6,-137.08
19/20,8/20,19450,1945000,38.276516914367676,3288.696365237236,105.45343201607466,1031.8191535696387,0.9,0.9,1.98,-103.94
19/20,9/20,19500,1950000,38.61529469490051,3299.88019657135,107.20573554933071,1105.9993079975247,0.91,0.91,2.56,-99.63
19/20,10/20,19550,1955000,38.01778817176819,3275.516636610031,104.99651076644659,1031.1383437663317,0.9,0.9,2.13,-113.31
19/20,11/20,19600,1960000,38.24836087226868,3289.528963804245,105.18023946881294,1052.0827614739537,0.96,0.96,1.64,-52.42
19/20,12/20,19650,1965000,38.031105279922485,3346.73486495018,107.69652942568064,995.3690275922418,0.95,0.95,1.71,-63.32
19/20,13/20,19700,1970000,38.167388916015625,3299.8653272390366,108.67677914351225,1048.4194248467684,0.92,0.92,2.04,-102.23
19/20,14/20,19750,1975000,37.729934215545654,3320.698085308075,105.18800194561481,1090.7305558547378,0.84,0.84,3.0,-166.27
19/20,15/20,19800,1980000,38.21366095542908,3309.754215359688,104.9006177559495,1093.938087053597,0.89,0.89,2.43,-116.49
19/20,16/20,19850,1985000,38.38091325759888,3309.329799771309,104.67791141569614,1037.7927931323647,0.92,0.92,2.18,-92.05
19/20,17/20,19900,1990000,38.39006018638611,3313.5284591913223,107.59777756035328,979.0646278187633,0.92,0.92,1.66,-89.64
19/20,18/20,19950,1995000,37.9522750377655,3336.8338062763214,106.34441791474819,1027.3592181056738,0.91,0.91,2.16,-108.99
19/20,19/20,20000,2000000,37.870932817459106,3340.1861358880997,107.56839357316494,1105.3764084205031,0.82,0.82,3.31,-194.66
