Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success/mpc,Success,CollisionsAvg,ExRewardAvg
3/20,18/20,3950,395000,86.074214220047,7573.533645629883,145.11873777210712,497.9928964227438,0.17,0.17,2.73,-860.94
3/20,19/20,4000,400000,90.09817171096802,7575.7315974235535,143.65567220002413,433.88404896855354,0.14,0.14,1.25,-681.0
4/20,0/20,4050,405000,87.12024641036987,7702.347072601318,141.94501847028732,466.70842419564724,0.33,0.33,2.91,-852.33
4/20,1/20,4100,410000,87.94284772872925,7699.488399505615,144.63751442730427,493.1170648932457,0.2,0.2,5.21,-848.59
4/20,2/20,4150,415000,89.52706813812256,7803.034117698669,143.99866575747728,468.82821525633335,0.1,0.1,1.9,-809.2
4/20,3/20,4200,420000,87.98050475120544,7804.8200850486755,145.67705713957548,459.1045132577419,0.19,0.19,3.28,-775.46
4/20,4/20,4250,425000,88.00229907035828,7812.137180328369,144.53043301403522,494.2942648380995,0.1,0.1,3.37,-788.18
4/20,5/20,4300,430000,87.47782945632935,7834.34806728363,143.05161698907614,467.7911347001791,0.16,0.16,1.83,-854.39
4/20,6/20,4350,435000,88.8265495300293,7833.4406180381775,147.36240550130606,510.85665749013424,0.28,0.28,3.84,-853.96
4/20,7/20,4400,440000,88.70553874969482,7839.004486083984,146.35947328805923,467.66210240125656,0.2,0.2,2.62,-848.9
4/20,8/20,4450,445000,88.62460207939148,7843.898661613464,147.19282995909452,475.3988032788038,0.18,0.18,5.11,-836.19
4/20,9/20,4500,450000,88.94376611709595,7869.983096599579,147.68147791922092,506.99710270762444,0.17,0.17,1.76,-850.45
4/20,10/20,4550,455000,88.05668520927429,7864.257127285004,148.77708404511213,503.761068880558,0.16,0.16,2.8,-859.56
4/20,11/20,4600,460000,89.03162717819214,7873.734287261963,148.02161721885204,490.14368166029453,0.11,0.11,2.54,-869.83
4/20,12/20,4650,465000,90.30531454086304,7850.036006450653,149.13001392781734,503.4005600512028,0.13,0.13,3.28,-773.38
4/20,13/20,4700,470000,87.2007110118866,7774.37609577179,150.1465343758464,501.01595261693,0.07,0.07,4.29,-892.5
