Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success/mpc,Success,CollisionsAvg,ExRewardAvg
10/20,14/20,10750,1075000,86.31284689903259,4928.534471750259,176.00518576800823,714.1928867101669,0.99,0.99,0.56,-890.0
10/20,15/20,10800,1080000,88.94223833084106,4932.457464456558,174.4653118699789,659.5107214897871,1.0,1.0,0.79,-696.01
10/20,16/20,10850,1085000,86.88058567047119,4942.92418050766,174.10042215883732,698.7869309335947,0.97,0.97,0.43,-851.79
10/20,17/20,10900,1090000,85.75952529907227,4919.87438583374,176.0357973575592,708.3584191501141,0.95,0.95,1.09,-912.78
10/20,18/20,10950,1095000,86.16964149475098,4926.642220258713,173.4844735711813,630.0778380185366,0.74,0.74,0.71,-898.59
10/20,19/20,11000,1100000,85.93101215362549,4961.143139839172,174.07896429300308,657.2219853401184,0.97,0.97,0.81,-922.83
11/20,0/20,11050,1105000,87.2261323928833,4927.539383888245,172.4304354339838,614.3286493718624,1.0,1.0,0.79,-796.51
11/20,1/20,11100,1110000,89.04740452766418,4911.385734081268,174.74182312190533,676.2343328148127,0.97,0.97,0.85,-644.06
11/20,2/20,11150,1115000,87.62738561630249,4860.4590945243835,175.97898350656033,683.8915985673666,1.0,1.0,2.01,-765.43
11/20,3/20,11200,1120000,89.47342276573181,4875.240267276764,173.12064868211746,712.7537533789873,0.72,0.72,1.17,-642.54
11/20,4/20,11250,1125000,90.32583570480347,4891.00426864624,173.18624748289585,687.9973543584347,0.98,0.98,0.9,-576.5
11/20,5/20,11300,1130000,90.60907053947449,4831.8905618190765,172.05826111137867,661.0184564143419,0.93,0.93,0.85,-579.31
11/20,6/20,11350,1135000,89.84774994850159,4840.806640625,178.10234700143337,707.9697250723839,0.85,0.85,0.95,-625.19
11/20,7/20,11400,1140000,90.36103963851929,4805.551763057709,175.9812352359295,641.2129032462835,0.9,0.9,0.94,-598.37
11/20,8/20,11450,1145000,89.41976928710938,4810.667745351791,175.2659584134817,705.6324766278267,0.96,0.96,0.89,-599.42
11/20,9/20,11500,1150000,89.53255605697632,4765.677017211914,175.63191539049149,740.2079120874405,0.99,0.99,0.35,-589.56
11/20,10/20,11550,1155000,89.45333337783813,4782.132946968079,177.17716026306152,687.0480237305164,0.91,0.91,0.89,-634.53
11/20,11/20,11600,1160000,89.54815220832825,4731.278524398804,176.5153644979,630.8213261216879,0.97,0.97,0.91,-625.4
11/20,12/20,11650,1165000,89.34875679016113,4726.5605545043945,174.31852638721466,678.1778571754694,0.95,0.95,0.72,-676.88
11/20,13/20,11700,1170000,88.15149521827698,4735.335445404053,175.16505919396877,681.1175471097231,0.93,0.93,0.62,-758.03
11/20,14/20,11750,1175000,89.40490078926086,4748.60707616806,176.1768414825201,662.4953229427338,0.98,0.98,0.62,-678.82
11/20,15/20,11800,1180000,89.84536695480347,4705.553736448288,175.0827168673277,668.9404781907797,0.86,0.86,0.76,-679.06
11/20,16/20,11850,1185000,88.06530475616455,4667.352701425552,173.34724278748035,737.0392045229673,0.96,0.96,0.49,-777.85
11/20,17/20,11900,1190000,89.41984629631042,4679.704075098038,174.49129515886307,695.3053125143051,0.9,0.9,0.99,-723.37
11/20,18/20,11950,1195000,91.35812211036682,4691.945293426514,176.01281321048737,674.671064555645,0.85,0.85,1.13,-533.65
11/20,19/20,12000,1200000,91.87242364883423,4674.138422012329,178.59186439216137,712.8554130345583,0.73,0.73,0.61,-538.7
12/20,0/20,12050,1205000,91.50422096252441,4658.6682851314545,175.0928352177143,653.0912727564573,0.92,0.92,0.83,-549.9
12/20,1/20,12100,1210000,93.21179747581482,4664.502504825592,174.86030693352222,703.051797747612,0.92,0.92,0.38,-374.5
12/20,2/20,12150,1215000,91.3880786895752,4637.90261888504,176.679124340415,647.6817020475864,0.98,0.98,0.71,-491.34
12/20,3/20,12200,1220000,91.67926478385925,4627.081124305725,175.09670588374138,679.009286403656,0.86,0.86,0.4,-559.81
12/20,4/20,12250,1225000,90.82987356185913,4605.3892958164215,175.8515516668558,660.7273271083832,0.95,0.95,0.52,-494.84
12/20,5/20,12300,1230000,89.7846782207489,4584.633533477783,173.5994737446308,683.4776072502136,0.78,0.78,0.87,-626.19
12/20,6/20,12350,1235000,92.7195496559143,4564.231302499771,174.02444371581078,757.7889595478773,0.99,0.99,0.85,-538.34
12/20,7/20,12400,1240000,92.64014148712158,4519.754856586456,177.9192637205124,739.4661296010017,0.87,0.87,1.01,-440.63
12/20,8/20,12450,1245000,92.17521476745605,4530.615711688995,172.74118988215923,680.0910984575748,0.92,0.92,0.56,-378.82
12/20,9/20,12500,1250000,93.11765003204346,4583.713706731796,172.92544575035572,645.0727948695421,0.92,0.92,0.74,-305.53
12/20,10/20,12550,1255000,91.7869200706482,4555.236228466034,173.8922877907753,696.0491655021906,0.99,0.99,0.62,-482.93
12/20,11/20,12600,1260000,91.12150549888611,4565.750459909439,174.21973450481892,665.4052409231663,0.78,0.78,0.51,-655.78
12/20,12/20,12650,1265000,92.94732642173767,4580.153849124908,173.51919758319855,734.3998985141516,0.88,0.88,0.7,-443.76
12/20,13/20,12700,1270000,91.30005145072937,4579.501405239105,175.5911053866148,723.3248996883631,0.92,0.92,0.32,-542.15
12/20,14/20,12750,1275000,89.72496366500854,4565.118902206421,178.34898634254932,737.0904947817326,0.93,0.93,0.6,-670.16
12/20,15/20,12800,1280000,90.4363157749176,4540.591032743454,176.80076657235622,698.0332123190165,0.84,0.84,0.8,-636.82
12/20,16/20,12850,1285000,94.55130815505981,4517.856069803238,174.2650401443243,703.4593511521816,0.98,0.98,0.22,-144.34
12/20,17/20,12900,1290000,90.89205813407898,4505.222652435303,175.32238972187042,697.542826578021,0.71,0.71,0.33,-619.55
12/20,18/20,12950,1295000,91.86223816871643,4495.466297864914,175.44497779011726,655.5298784971237,0.91,0.91,0.24,-447.63
12/20,19/20,13000,1300000,92.53980851173401,4498.232720375061,174.65277829766273,655.5832697749138,0.9,0.9,0.35,-379.27
13/20,0/20,13050,1305000,91.03831624984741,4493.01820230484,176.31230860948563,677.1247106641531,0.9,0.9,0.49,-506.9
13/20,1/20,13100,1310000,92.02242588996887,4554.00930762291,176.79625703394413,725.2600915133953,0.94,0.94,0.47,-405.49
13/20,2/20,13150,1315000,91.31357789039612,4486.642116546631,178.45251642167568,638.1844442635775,0.81,0.81,0.52,-495.95
13/20,3/20,13200,1320000,91.03102612495422,4473.028901100159,175.4636569917202,636.9522721916437,0.96,0.96,0.44,-503.5
13/20,4/20,13250,1325000,89.50473809242249,4484.385702371597,176.0777217000723,730.8809937089682,0.97,0.97,0.58,-562.6
13/20,5/20,13300,1330000,92.05154490470886,4497.277391672134,174.42720904946327,641.5280415415764,0.93,0.93,0.74,-435.86
13/20,6/20,13350,1335000,88.93046450614929,4475.447944879532,178.33730866014957,765.1680772155523,0.95,0.95,0.64,-695.56
13/20,7/20,13400,1340000,90.8519504070282,4458.516489505768,180.2063295841217,701.9295493662357,0.92,0.92,0.44,-460.41
13/20,8/20,13450,1345000,89.6074960231781,4467.98405623436,177.6770263314247,682.3677454143763,0.97,0.97,0.65,-690.9
13/20,9/20,13500,1350000,90.92015218734741,4466.525564670563,179.03784731030464,696.9090363681316,0.99,0.99,0.7,-551.12
13/20,10/20,13550,1355000,88.57126808166504,4413.702399730682,178.00511801242828,667.6780006587505,0.9,0.9,0.3,-792.28
13/20,11/20,13600,1360000,90.56380009651184,4407.2391884326935,176.480805888772,726.7420738935471,0.95,0.95,0.24,-552.29
13/20,12/20,13650,1365000,89.82371807098389,4460.363696098328,174.35038393735886,725.8535556197166,0.93,0.93,0.7,-596.45
13/20,13/20,13700,1370000,91.00982975959778,4426.618781328201,176.41095255315304,674.6166667789221,0.98,0.98,0.59,-481.02
13/20,14/20,13750,1375000,89.55574297904968,4424.551479816437,176.88360089063644,666.5739827156067,0.94,0.94,0.89,-739.21
13/20,15/20,13800,1380000,91.70101833343506,4425.098781108856,178.29861597716808,724.4352925568819,0.95,0.95,0.58,-470.01
13/20,16/20,13850,1385000,90.1635673046112,4393.692921161652,177.47648563981056,628.6270183622837,1.0,1.0,0.55,-596.5
13/20,17/20,13900,1390000,89.31701755523682,4413.061900615692,174.30085036158562,706.6586701720953,0.91,0.91,0.15,-660.96
13/20,18/20,13950,1395000,89.88268947601318,4372.6602573394775,179.23018822073936,683.3822561502457,1.0,1.0,0.27,-631.84
13/20,19/20,14000,1400000,90.05079174041748,4373.63850569725,178.18574464321136,683.8859611749649,0.99,0.99,0.24,-680.1
14/20,0/20,14050,1405000,88.95511889457703,4377.85654425621,175.96214985847473,686.4858858287334,0.96,0.96,0.21,-691.23
14/20,1/20,14100,1410000,89.60310816764832,4358.980633974075,174.92250122129917,686.3832106888294,0.92,0.92,0.23,-682.47
14/20,2/20,14150,1415000,88.18886232376099,4403.60945558548,176.96294257044792,714.9460464864969,0.98,0.98,0.59,-745.67
14/20,3/20,14200,1420000,88.70962452888489,4371.290108203888,177.75786817073822,687.3290400058031,1.0,1.0,0.39,-715.63
14/20,4/20,14250,1425000,90.97772479057312,4368.568759679794,177.12897567451,636.9843148440123,0.95,0.95,0.87,-477.0
14/20,5/20,14300,1430000,92.28764081001282,4350.654960155487,177.3604874610901,711.9863513708115,0.69,0.69,0.19,-334.05
14/20,6/20,14350,1435000,91.5275444984436,4345.315674543381,178.66937981545925,594.5063852220774,0.98,0.98,0.08,-536.64
14/20,7/20,14400,1440000,90.56766414642334,4343.944798707962,178.53355105221272,769.9616676867008,0.95,0.95,0.68,-633.19
14/20,8/20,14450,1445000,87.65040135383606,4334.667005300522,176.339884147048,645.5732564181089,0.99,0.99,0.35,-911.56
14/20,9/20,14500,1450000,88.79050254821777,4321.5416424274445,179.1705279648304,684.337505787611,0.98,0.98,0.08,-780.52
14/20,10/20,14550,1455000,90.0107729434967,4307.955106019974,177.41312883794308,629.2042435407639,0.97,0.97,0.1,-624.68
14/20,11/20,14600,1460000,87.88187718391418,4287.597808599472,175.87353558838367,609.9693379700184,0.98,0.98,0.2,-791.33
14/20,12/20,14650,1465000,86.90221691131592,4287.098947048187,176.66417227685452,644.6700711995363,0.98,0.98,0.13,-912.21
14/20,13/20,14700,1470000,87.51400852203369,4313.981646776199,177.3165156841278,684.3912497609854,0.98,0.98,0.26,-833.0
14/20,14/20,14750,1475000,87.72060537338257,4296.232495069504,177.1508057564497,640.1207282096148,0.98,0.98,0.44,-747.22
14/20,15/20,14800,1480000,90.44058275222778,4280.488319396973,175.552339091897,634.5843284130096,0.97,0.97,0.55,-645.05
14/20,16/20,14850,1485000,92.03295826911926,4288.841734886169,175.6111261099577,656.6670891791582,0.9,0.9,0.77,-680.54
14/20,17/20,14900,1490000,89.64821600914001,4297.139321804047,175.79312793910503,589.1398988813162,0.74,0.74,0.57,-584.34
14/20,18/20,14950,1495000,87.62753534317017,4289.080857753754,176.26856218278408,553.2709824442863,1.0,1.0,0.53,-744.43
14/20,19/20,15000,1500000,89.02710366249084,4263.8636469841,174.1424908041954,587.688704714179,0.97,0.97,0.47,-700.91
15/20,0/20,15050,1505000,88.3873860836029,4239.523854255676,180.93991054594517,688.9030613154173,0.89,0.89,0.49,-746.16
15/20,1/20,15100,1510000,87.04315257072449,4229.959059715271,179.5995212495327,738.0143887251616,0.97,0.97,0.14,-805.21
15/20,2/20,15150,1515000,87.93876695632935,4247.537738084793,177.2628329396248,665.8688608109951,0.97,0.97,0.15,-780.05
15/20,3/20,15200,1520000,89.1343150138855,4266.284763813019,177.5765595138073,636.7807763814926,0.94,0.94,0.7,-825.79
15/20,4/20,15250,1525000,90.81440210342407,4265.475494146347,177.8452963978052,667.3311027735472,0.79,0.79,0.86,-584.38
15/20,5/20,15300,1530000,88.05394721031189,4245.180901288986,176.93008230626583,666.1207529008389,0.93,0.93,0.38,-800.89
15/20,6/20,15350,1535000,91.06425094604492,4232.72235584259,177.97145733237267,670.5191707015038,0.98,0.98,0.25,-646.44
15/20,7/20,15400,1540000,91.16461086273193,4233.071424245834,176.21908500790596,705.9575453400612,0.86,0.86,0.25,-582.8
15/20,8/20,15450,1545000,86.88565373420715,4206.35311627388,178.2161940485239,612.4055622816086,0.98,0.98,0.43,-924.52
15/20,9/20,15500,1550000,88.3142831325531,4195.029502630234,178.43125188350677,696.2788675874472,0.98,0.98,0.15,-859.21
15/20,10/20,15550,1555000,89.00471496582031,4160.212639331818,177.19687661528587,590.539154484868,0.99,0.99,0.14,-692.65
15/20,11/20,15600,1560000,88.43448066711426,4172.383806467056,176.4637674689293,704.6596508473158,0.95,0.95,0.16,-869.28
15/20,12/20,15650,1565000,87.27330017089844,4187.989696025848,178.1106759607792,662.3914817869663,0.9,0.9,0.38,-897.58
15/20,13/20,15700,1570000,88.92032742500305,4185.773420095444,174.59117163717747,636.1023505777121,0.98,0.98,0.67,-876.88
15/20,14/20,15750,1575000,90.00264954566956,4207.832031965256,175.00628954172134,664.4617581367493,0.9,0.9,0.13,-679.39
15/20,15/20,15800,1580000,87.81886005401611,4221.206995248795,177.58691608905792,735.1609493345022,0.98,0.98,0.28,-842.14
15/20,16/20,15850,1585000,87.56857252120972,4222.082483291626,175.72624249756336,598.1974693238735,0.97,0.97,0.52,-856.27
15/20,17/20,15900,1590000,88.75990128517151,4225.904771089554,173.8665947765112,731.226883918047,1.0,1.0,0.43,-686.87
15/20,18/20,15950,1595000,91.7730622291565,4223.075997591019,177.262322306633,630.3463979363441,1.0,1.0,0.17,-582.07
15/20,19/20,16000,1600000,88.89066624641418,4242.391968488693,174.7420887351036,739.8844955861568,0.95,0.95,0.21,-840.63
16/20,0/20,16050,1605000,89.26038479804993,4248.243403911591,174.42551131546497,727.264900252223,0.97,0.97,0.22,-672.85
16/20,1/20,16100,1610000,86.73609805107117,4232.6980357170105,177.63787756860256,642.5337501913309,0.99,0.99,0.05,-897.58
16/20,2/20,16150,1615000,87.41624474525452,4264.622078895569,178.41599360108376,704.9964467734098,0.96,0.96,0.12,-819.14
16/20,3/20,16200,1620000,89.10162711143494,4240.133235692978,177.66443023085594,707.6117053180933,0.97,0.97,0.21,-646.5
16/20,4/20,16250,1625000,88.22992849349976,4245.05335187912,175.92182621359825,653.4132391810417,0.98,0.98,0.05,-833.72
16/20,5/20,16300,1630000,88.12184166908264,4234.555937290192,178.68561746180058,631.7427008450031,0.98,0.98,0.15,-780.47
16/20,6/20,16350,1635000,91.20152831077576,4199.435417175293,178.07013648748398,701.7246571481228,0.99,0.99,0.2,-605.08
16/20,7/20,16400,1640000,88.03330373764038,4225.757165670395,176.7609738856554,684.4801097214222,0.99,0.99,0.11,-732.2
16/20,8/20,16450,1645000,90.98457717895508,4220.3331344127655,178.36059242486954,640.1745765060186,1.0,1.0,0.35,-491.41
16/20,9/20,16500,1650000,88.18353962898254,4214.814184427261,177.95253440737724,633.6893558204174,0.98,0.98,0.19,-717.26
16/20,10/20,16550,1655000,87.52418565750122,4215.799315690994,176.8302430510521,684.1258890479803,0.99,0.99,0.39,-832.38
16/20,11/20,16600,1660000,90.71790361404419,4212.683277130127,177.51270858943462,649.5901007801294,0.73,0.73,0.24,-570.13
16/20,12/20,16650,1665000,89.76879405975342,4207.743443012238,179.0845155119896,746.7319613844156,0.99,0.99,0.53,-592.11
16/20,13/20,16700,1670000,89.08425068855286,4196.595192193985,175.0446214079857,603.0832026153803,1.0,1.0,0.4,-622.01
16/20,14/20,16750,1675000,90.57404947280884,4191.507637500763,176.48765487968922,661.6909161806107,0.88,0.88,0.28,-430.58
16/20,15/20,16800,1680000,88.68896102905273,4177.701274871826,177.6512302607298,656.9160293489695,0.98,0.98,0.03,-871.27
16/20,16/20,16850,1685000,90.11037468910217,4147.758783578873,178.5759191662073,661.1322779357433,0.96,0.96,0.71,-515.01
16/20,17/20,16900,1690000,90.71178364753723,4166.3447868824005,177.4260543435812,703.603515535593,0.91,0.91,0.52,-625.1
16/20,18/20,16950,1695000,88.72636771202087,4172.787072658539,178.53712013363838,624.2483864426613,0.97,0.97,0.18,-650.77
16/20,19/20,17000,1700000,87.30392670631409,4147.073473930359,178.73180001974106,729.8103637993336,0.97,0.97,0.2,-873.57
17/20,0/20,17050,1705000,87.9197301864624,4172.759481906891,177.99719248712063,629.6220916807652,1.0,1.0,0.06,-823.35
17/20,1/20,17100,1710000,89.70717644691467,4173.457358598709,180.85199265182018,678.4141707122326,0.95,0.95,0.03,-713.1
17/20,2/20,17150,1715000,91.50740098953247,4169.52699637413,179.5079581439495,695.677842438221,0.97,0.97,0.07,-699.65
17/20,3/20,17200,1720000,92.6327691078186,4141.969583034515,179.79213443398476,619.5332378596067,1.0,1.0,0.11,-340.49
17/20,4/20,17250,1725000,95.86753416061401,4136.774359226227,179.31856800615788,678.7809126675129,1.0,1.0,0.33,-415.19
17/20,5/20,17300,1730000,96.61985349655151,4141.669983148575,180.07504205405712,629.7329571247101,0.99,0.99,0.01,-519.06
17/20,6/20,17350,1735000,95.48731112480164,4127.037564992905,179.17621298134327,629.6828393042088,1.0,1.0,0.24,-506.04
17/20,7/20,17400,1740000,99.32972264289856,4111.59946680069,177.5272937566042,689.1202092766762,0.98,0.98,0.11,-246.67
17/20,8/20,17450,1745000,97.28825426101685,4097.286762714386,176.1505656838417,668.1643085330725,1.0,1.0,0.16,-475.98
17/20,9/20,17500,1750000,98.96905970573425,4110.536807775497,179.3671258687973,674.4589749127626,1.0,1.0,0.01,-218.0
17/20,10/20,17550,1755000,99.1050193309784,4107.0844712257385,173.9664222598076,688.2696641236544,0.98,0.98,0.19,-226.31
17/20,11/20,17600,1760000,100.57389545440674,4125.345131158829,175.89223179221153,635.2951236367226,1.0,1.0,0.02,-231.28
17/20,12/20,17650,1765000,102.71943402290344,4132.824620485306,178.0621622055769,687.2032187879086,1.0,1.0,0.0,-184.95
17/20,13/20,17700,1770000,105.59949159622192,4100.340957641602,178.39197328686714,688.4352146089077,1.0,1.0,0.04,-279.58
17/20,14/20,17750,1775000,107.1173689365387,4126.957751989365,179.4110231846571,729.1724597215652,0.99,0.99,0.06,-376.28
17/20,15/20,17800,1780000,108.4244875907898,4139.5705988407135,180.2832248955965,724.3197999894619,0.99,0.99,0.0,-396.52
17/20,16/20,17850,1785000,109.272465467453,4113.978024482727,180.14475294947624,612.6667961776257,0.97,0.97,0.01,-448.31
17/20,17/20,17900,1790000,112.33568096160889,4109.703660488129,178.41664426028728,664.3243099302053,1.0,1.0,0.1,-186.31
17/20,18/20,17950,1795000,115.04753398895264,4115.33550620079,177.28897154331207,624.3367789834738,1.0,1.0,0.02,-179.64
17/20,19/20,18000,1800000,115.07760453224182,4113.961259365082,182.37132516503334,762.0422576963902,0.97,0.97,0.14,-366.42
18/20,0/20,18050,1805000,119.40013933181763,4114.787734508514,178.49527084827423,723.4136254042387,0.82,0.82,0.16,-379.86
18/20,1/20,18100,1810000,120.74302697181702,4114.784774780273,176.48403398692608,704.5640426129103,0.95,0.95,0.08,-352.88
18/20,2/20,18150,1815000,124.10084128379822,4105.947911500931,180.60028791427612,667.3888687640429,0.92,0.92,0.03,-419.44
18/20,3/20,18200,1820000,121.81245994567871,4102.270280122757,178.4283458739519,637.2755461782217,0.96,0.96,0.1,-560.07
18/20,4/20,18250,1825000,127.92219376564026,4091.0317165851593,176.78506664931774,668.8516289442778,0.97,0.97,0.19,-290.7
18/20,5/20,18300,1830000,132.14603662490845,4076.4141058921814,177.09122256934643,674.8237141221762,0.99,0.99,0.01,-112.38
18/20,6/20,18350,1835000,131.13844347000122,4071.522121191025,176.22663128376007,630.6839754134417,0.99,0.99,0.25,-412.17
18/20,7/20,18400,1840000,132.20809698104858,4059.9368851184845,178.85568504035473,754.2490615844727,0.99,0.99,0.29,-649.33
18/20,8/20,18450,1845000,131.22653794288635,4086.2679953575134,175.88379023969173,736.3447490781546,0.91,0.91,0.15,-607.78
18/20,9/20,18500,1850000,130.84643721580505,4098.811141014099,176.5130344927311,649.6843464374542,0.93,0.93,0.46,-612.19
18/20,10/20,18550,1855000,135.94723868370056,4109.577557325363,176.66442301869392,673.253310278058,0.99,0.99,0.27,-341.57
18/20,11/20,18600,1860000,137.6041796207428,4129.732430934906,177.5967212319374,646.0907906144857,1.0,1.0,0.0,-248.55
18/20,12/20,18650,1865000,136.36547112464905,4112.112841129303,177.34784157574177,611.2626377344131,0.97,0.97,0.03,-396.93
18/20,13/20,18700,1870000,137.81753039360046,4120.652141571045,177.80333751440048,616.3003625571728,1.0,1.0,0.27,-308.76
18/20,14/20,18750,1875000,139.31193161010742,4087.1513063907623,179.01003655791283,644.6329622119665,0.98,0.98,0.37,-314.18
18/20,15/20,18800,1880000,140.17805075645447,4072.2803947925568,176.36682765185833,652.771021053195,1.0,1.0,0.12,-470.46
18/20,16/20,18850,1885000,139.32033038139343,4073.8203489780426,174.56572505831718,671.7183894217014,1.0,1.0,0.0,-246.25
18/20,17/20,18900,1890000,138.60671997070312,4070.4541993141174,176.455198392272,671.2491481602192,0.99,0.99,0.0,-305.78
18/20,18/20,18950,1895000,139.13147616386414,4066.156275033951,177.7749029248953,675.6425586640835,0.99,0.99,0.0,-236.03
18/20,19/20,19000,1900000,136.7362027168274,4065.4852724075317,176.80141243338585,671.1856053620577,0.98,0.98,0.52,-392.31
19/20,0/20,19050,1905000,137.39775109291077,4054.7578580379486,176.55821618437767,686.8569419682026,0.89,0.89,0.04,-359.81
19/20,1/20,19100,1910000,136.90455293655396,4081.730584383011,176.1850839704275,727.6595213264227,0.97,0.97,0.06,-402.13
19/20,2/20,19150,1915000,139.23064756393433,4070.8530447483063,176.21238711476326,716.0516854524612,1.0,1.0,0.03,-364.99
19/20,3/20,19200,1920000,135.03998732566833,4081.044800758362,177.24780094623566,694.3562579452991,0.99,0.99,0.1,-535.94
19/20,4/20,19250,1925000,139.1396405696869,4030.681047439575,177.65370692312717,710.8035373836756,0.95,0.95,0.12,-288.88
19/20,5/20,19300,1930000,137.85405611991882,4068.3553187847137,175.5743069946766,711.3393860757351,0.99,0.99,0.06,-419.26
19/20,6/20,19350,1935000,137.1538484096527,4082.058829307556,175.34657871723175,660.0622552931309,1.0,1.0,0.25,-330.6
19/20,7/20,19400,1940000,137.55503129959106,4055.4859204292297,179.08223828673363,689.5134829282761,0.93,0.93,0.1,-386.79
19/20,8/20,19450,1945000,138.64179491996765,4026.4439108371735,178.6299834996462,676.2856605947018,0.96,0.96,0.39,-304.77
19/20,9/20,19500,1950000,137.2360143661499,4028.962818622589,177.33181293308735,645.7413764446974,0.99,0.99,0.14,-342.74
19/20,10/20,19550,1955000,137.1382393836975,4045.841676235199,174.9836776405573,660.4779138565063,0.98,0.98,0.12,-638.65
19/20,11/20,19600,1960000,137.58819270133972,4042.0562047958374,175.5417179018259,623.6792147904634,0.92,0.92,0.02,-300.13
19/20,12/20,19650,1965000,136.84168004989624,4061.721057653427,175.75996531546116,768.1039481461048,0.92,0.92,0.16,-450.6
19/20,13/20,19700,1970000,134.16523265838623,4057.465312242508,176.97608198225498,674.9088338762522,1.0,1.0,0.02,-537.74
19/20,14/20,19750,1975000,139.36988949775696,4053.308303117752,175.91871571540833,677.6058678925037,1.0,1.0,0.12,-277.56
19/20,15/20,19800,1980000,134.7232608795166,4068.9118225574493,177.1614938825369,660.2157004624605,0.97,0.97,0.0,-459.98
19/20,16/20,19850,1985000,139.19206142425537,4006.124349832535,178.38350149989128,672.8969250172377,0.98,0.98,0.38,-317.73
19/20,17/20,19900,1990000,135.15356016159058,4021.8804602622986,174.91073220968246,662.3684012889862,1.0,1.0,0.0,-514.26
19/20,18/20,19950,1995000,140.46676111221313,4029.5533776283264,180.377360612154,736.8570588678122,0.99,0.99,0.01,-98.5
19/20,19/20,20000,2000000,137.91036558151245,4051.4622106552124,176.35346089303493,719.7355037629604,1.0,1.0,0.01,-332.58
