Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success/mpc,Success,CollisionsAvg,ExRewardAvg
0/20,16/20,850,85000,86.97560691833496,5340.418439626694,132.10878665745258,141.28977047652006,0.0,0.0,19.93,-793.72
0/20,17/20,900,90000,84.61855220794678,5496.3194580078125,128.5525583550334,162.64831094816327,0.0,0.0,15.8,-887.17
0/20,18/20,950,95000,90.03289580345154,5652.825304508209,127.06841491907835,181.2378049530089,0.0,0.0,4.78,-423.38
0/20,19/20,1000,100000,87.07430934906006,5790.1287298202515,126.80536713451147,204.80933558940887,0.0,0.0,11.98,-809.82
1/20,0/20,1050,105000,84.04347968101501,5902.662882804871,127.38991637527943,221.19753994047642,0.02,0.02,10.64,-917.96
1/20,1/20,1100,110000,86.38640666007996,5993.392642498016,131.5152684301138,261.10194481909275,0.03,0.03,11.71,-838.84
1/20,2/20,1150,115000,86.59292936325073,6083.691657543182,130.69921359419823,291.3302564844489,0.05,0.05,18.8,-886.25
1/20,3/20,1200,120000,85.62701535224915,6225.729372501373,128.49388737231493,333.06283351033926,0.01,0.01,16.64,-905.62
1/20,4/20,1250,125000,85.75901746749878,6344.921802520752,130.7751987800002,361.2609848380089,0.04,0.04,10.48,-835.89
1/20,5/20,1300,130000,86.81963753700256,6423.30895280838,133.68483040481806,409.14427860081196,0.02,0.02,7.9,-735.29
1/20,6/20,1350,135000,86.82060527801514,6503.49463558197,136.5369454845786,431.9370551854372,0.04,0.04,8.33,-755.64
1/20,7/20,1400,140000,87.80642747879028,6520.405551433563,137.03010273724794,465.128530934453,0.02,0.02,5.87,-656.89
1/20,8/20,1450,145000,87.12228798866272,6565.002320289612,135.89979408681393,478.998232871294,0.07,0.07,7.3,-707.99
1/20,9/20,1500,150000,86.30701041221619,6623.094246387482,139.17924393713474,523.1163545101881,0.06,0.06,15.07,-867.37
1/20,10/20,1550,155000,87.36065530776978,6721.861290931702,142.36665508896112,561.8965268731117,0.04,0.04,11.29,-806.91
1/20,11/20,1600,160000,86.89076399803162,6683.220960617065,145.144285030663,619.7794351577759,0.05,0.05,16.32,-820.94
1/20,12/20,1650,165000,87.8276207447052,6706.140321731567,146.34265293180943,613.3451118916273,0.01,0.01,12.73,-776.25
1/20,13/20,1700,170000,89.02013564109802,6689.679128646851,147.3542280048132,633.7283976376057,0.04,0.04,18.0,-767.81
1/20,14/20,1750,175000,89.83487796783447,6734.483061790466,153.9375583305955,675.3843399882317,0.06,0.06,5.93,-675.77
1/20,15/20,1800,180000,88.30145835876465,6696.712914943695,154.39713967591524,700.0475816726685,0.04,0.04,9.44,-825.3
1/20,16/20,1850,185000,89.41694712638855,6697.337896823883,155.5491478294134,746.0350773632526,0.09,0.09,19.47,-864.45
1/20,17/20,1900,190000,89.07019591331482,6752.831369400024,154.67930436879396,771.8310400098562,0.04,0.04,9.4,-738.43
1/20,18/20,1950,195000,89.23941779136658,6737.231304168701,159.14392445236444,761.1350155174732,0.05,0.05,13.81,-821.88
1/20,19/20,2000,200000,87.87304735183716,6674.319965362549,159.82177110016346,753.1991550624371,0.08,0.08,7.81,-838.14
2/20,0/20,2050,205000,87.6411361694336,6720.616380214691,157.38663901388645,747.0040608346462,0.0,0.0,6.64,-894.99
2/20,1/20,2100,210000,88.70367884635925,6643.748368740082,158.0573080331087,759.1207951009274,0.06,0.06,12.13,-864.36
2/20,2/20,2150,215000,88.7332592010498,6605.857256889343,158.47959356755018,770.1639063954353,0.05,0.05,5.98,-752.63
2/20,3/20,2200,220000,86.77971315383911,6586.303338050842,159.66576713323593,765.1440280377865,0.07,0.07,3.02,-903.4
2/20,4/20,2250,225000,87.33693242073059,6570.294467926025,160.19530449807644,736.2740121781826,0.05,0.05,9.99,-910.48
2/20,5/20,2300,230000,86.34639239311218,6513.64972114563,160.90737876296043,719.9422044754028,0.08,0.08,4.66,-896.49
2/20,6/20,2350,235000,87.09720253944397,6390.149107933044,161.78372686356306,729.0748987197876,0.06,0.06,5.95,-872.93
2/20,7/20,2400,240000,86.68005204200745,6377.747796058655,161.07662411034107,741.4871780872345,0.12,0.12,3.45,-883.56
2/20,8/20,2450,245000,87.59618735313416,6405.370241641998,160.2277471125126,754.2561686933041,0.18,0.18,4.27,-895.43
2/20,9/20,2500,250000,87.54031109809875,6354.318408966064,157.49177320301533,733.2980827391148,0.04,0.04,2.49,-853.08
2/20,10/20,2550,255000,86.96602845191956,6363.4871191978455,157.37049271911383,746.0691915750504,0.15,0.15,1.06,-886.01
2/20,11/20,2600,260000,87.71797132492065,6261.672127723694,159.36666963994503,726.9039414674044,0.2,0.2,1.8,-832.66
2/20,12/20,2650,265000,87.66729474067688,6274.792421340942,158.01081643998623,745.9775705933571,0.21,0.21,1.74,-864.36
2/20,13/20,2700,270000,88.14186716079712,6311.082355976105,157.02656285464764,793.8393035531044,0.2,0.2,2.05,-851.68
2/20,14/20,2750,275000,87.21110963821411,6313.580036640167,156.78035825490952,748.9759353101254,0.09,0.09,2.18,-880.82
2/20,15/20,2800,280000,87.15718007087708,6330.019241333008,159.8306652456522,774.0193326175213,0.35,0.35,1.59,-890.94
2/20,16/20,2850,285000,87.7543523311615,6290.064103126526,163.329772695899,762.3562768697739,0.29,0.29,1.82,-875.26
2/20,17/20,2900,290000,90.58549642562866,6270.721227169037,161.61275278031826,793.6777438521385,0.38,0.38,1.38,-752.54
2/20,18/20,2950,295000,88.78269171714783,6235.962167263031,161.80079254508018,785.2595988810062,0.49,0.49,1.24,-861.51
2/20,19/20,3000,300000,91.75627160072327,6247.407646179199,160.7238983809948,789.6179551184177,0.18,0.18,1.7,-654.35
3/20,0/20,3050,305000,89.5402295589447,6266.449689865112,161.4732531607151,752.1153507232666,0.44,0.44,1.27,-830.82
3/20,1/20,3100,310000,88.63513588905334,6208.659363746643,160.5044298619032,778.2513756155968,0.33,0.33,1.49,-852.94
3/20,2/20,3150,315000,90.08202457427979,6200.955678462982,161.31433914601803,749.5166628658772,0.29,0.29,1.09,-798.06
3/20,3/20,3200,320000,91.75741195678711,6170.106019020081,163.05737410485744,756.3355234563351,0.36,0.36,3.08,-630.67
3/20,4/20,3250,325000,91.5601122379303,6171.1675906181335,162.7350398749113,732.1777789890766,0.2,0.2,2.13,-623.36
3/20,5/20,3300,330000,92.5231306552887,6156.952818870544,164.03060007095337,735.4550139307976,0.23,0.23,1.49,-598.59
3/20,6/20,3350,335000,90.07216382026672,6120.693833351135,164.1029568463564,761.9365541636944,0.44,0.44,1.39,-742.26
3/20,7/20,3400,340000,91.55544686317444,6123.022461891174,166.49785260856152,732.2012966275215,0.37,0.37,1.57,-703.66
3/20,8/20,3450,345000,91.77521204948425,6098.225143909454,167.28707371652126,729.4350612163544,0.17,0.17,1.39,-676.66
3/20,9/20,3500,350000,91.77019262313843,6096.783097267151,170.32698339223862,707.5978392958641,0.38,0.38,1.32,-705.06
3/20,10/20,3550,355000,92.58533954620361,6072.6362891197205,169.35864961147308,759.1355391740799,0.41,0.41,1.76,-642.85
3/20,11/20,3600,360000,90.18746566772461,5996.922768115997,170.30780310928822,765.3495710194111,0.44,0.44,1.21,-742.83
3/20,12/20,3650,365000,91.95571851730347,6020.606469631195,173.43810252845287,746.8066819012165,0.39,0.39,0.85,-566.95
3/20,13/20,3700,370000,92.08864378929138,5972.77782535553,172.80396217107773,746.0948489904404,0.33,0.33,1.46,-689.23
3/20,14/20,3750,375000,90.9378023147583,5976.261704921722,173.9696732312441,733.7067352235317,0.46,0.46,1.58,-758.05
3/20,15/20,3800,380000,92.65605020523071,5936.967321395874,178.46550752222538,730.3486124575138,0.21,0.21,1.85,-682.66
3/20,16/20,3850,385000,90.47509288787842,5861.991722583771,173.26912160217762,690.5270900130272,0.32,0.32,1.35,-794.04
3/20,17/20,3900,390000,91.39929723739624,5797.883628368378,175.2186387628317,680.7908189296722,0.23,0.23,1.41,-799.9
3/20,18/20,3950,395000,90.56747102737427,5793.894639015198,172.8685797303915,680.2448436617851,0.43,0.43,1.1,-827.9
3/20,19/20,4000,400000,91.10645413398743,5785.335498809814,172.3645526021719,692.2241399586201,0.59,0.59,1.08,-817.47
4/20,0/20,4050,405000,91.40250635147095,5793.201398849487,173.3933574706316,677.2241444587708,0.35,0.35,1.3,-765.64
4/20,1/20,4100,410000,91.07301092147827,5804.206789016724,173.63311314582825,681.3826341032982,0.28,0.28,1.31,-839.28
4/20,2/20,4150,415000,90.49699807167053,5802.802263736725,176.12763485312462,693.1781959533691,0.53,0.53,1.27,-877.48
4/20,3/20,4200,420000,91.27398371696472,5849.206348896027,173.3999736458063,683.8465157747269,0.46,0.46,3.45,-828.85
4/20,4/20,4250,425000,91.08954334259033,5827.834537982941,175.221110150218,699.4225363135338,0.43,0.43,3.07,-844.94
4/20,5/20,4300,430000,89.84657025337219,5830.321760177612,174.11897948384285,685.2325775623322,0.5,0.5,2.18,-817.34
4/20,6/20,4350,435000,91.56411004066467,5860.673301696777,170.8513831347227,691.3638275563717,0.56,0.56,3.41,-706.56
4/20,7/20,4400,440000,90.98336100578308,5935.343593120575,171.4942441135645,705.1661844551563,0.39,0.39,1.02,-846.76
4/20,8/20,4450,445000,88.78015804290771,5975.107941627502,175.33648625016212,687.6865221858025,0.73,0.73,1.94,-873.34
4/20,9/20,4500,450000,91.65695428848267,5942.331609725952,173.31463566422462,742.5519477427006,0.43,0.43,1.31,-763.29
4/20,10/20,4550,455000,90.1036422252655,5937.417148590088,172.55076886713505,716.6652045845985,0.64,0.64,2.04,-805.58
4/20,11/20,4600,460000,91.56064367294312,5960.536571979523,175.54037660360336,697.28172570467,0.48,0.48,1.92,-740.22
4/20,12/20,4650,465000,89.07985591888428,5959.775551319122,175.7043096870184,708.5461131632328,0.62,0.62,2.62,-884.47
4/20,13/20,4700,470000,89.99920463562012,6005.265600204468,175.19814336299896,702.7019471526146,0.56,0.56,1.73,-838.84
4/20,14/20,4750,475000,90.67185235023499,5960.809390068054,172.674424380064,672.4441642463207,0.44,0.44,2.21,-867.58
4/20,15/20,4800,480000,90.36096429824829,6023.9995765686035,174.49921560287476,694.7966635525227,0.49,0.49,2.67,-888.92
4/20,16/20,4850,485000,91.86449217796326,6037.024703025818,171.55508874356747,722.5415051579475,0.61,0.61,2.04,-756.86
4/20,17/20,4900,490000,90.99811887741089,5975.1871609687805,172.6027360856533,656.4144273400307,0.6,0.6,1.55,-862.49
4/20,18/20,4950,495000,90.5063750743866,5984.99337387085,173.83240792155266,649.7345305085182,0.53,0.53,1.92,-861.59
4/20,19/20,5000,500000,89.31654167175293,6042.505543708801,172.42160204052925,686.9792863726616,0.67,0.67,1.61,-893.75
5/20,0/20,5050,505000,91.46552443504333,6036.530682086945,172.107047945261,678.8961670100689,0.58,0.58,2.59,-875.07
5/20,1/20,5100,510000,89.65961599349976,6123.321574211121,172.30970467627048,672.1695103347301,0.65,0.65,2.78,-887.35
5/20,2/20,5150,515000,89.47979784011841,6129.166864871979,172.2536487132311,679.2476401627064,0.53,0.53,2.64,-888.92
5/20,3/20,5200,520000,89.34273052215576,6181.964510440826,170.25539630651474,682.6272788345814,0.8,0.8,3.13,-908.47
5/20,4/20,5250,525000,88.1901285648346,6203.803416252136,171.94122149050236,655.188951998949,0.74,0.74,2.59,-903.3
5/20,5/20,5300,530000,88.40214323997498,6221.627245903015,170.3098641782999,667.877246260643,0.66,0.66,3.2,-910.17
5/20,6/20,5350,535000,90.38184237480164,6206.935305595398,168.49522008001804,634.4360993057489,0.5,0.5,2.87,-847.79
5/20,7/20,5400,540000,89.13039684295654,6225.789474964142,170.9564864039421,650.2856605947018,0.86,0.86,2.65,-863.08
5/20,8/20,5450,545000,88.44959330558777,6193.04643201828,169.90488071739674,640.4089039564133,0.88,0.88,1.72,-901.41
5/20,9/20,5500,550000,89.04683327674866,6180.934342384338,171.18512044847012,621.5539962053299,0.52,0.52,1.52,-911.77
5/20,10/20,5550,555000,88.06711173057556,6169.834523677826,170.27422758936882,672.1756883561611,0.59,0.59,1.59,-924.99
5/20,11/20,5600,560000,89.6413164138794,6138.949171066284,168.4727017581463,637.0986055582762,0.5,0.5,1.04,-878.81
5/20,12/20,5650,565000,89.49472117424011,6132.281716346741,167.92134469747543,627.4793820083141,0.9,0.9,2.81,-885.65
5/20,13/20,5700,570000,88.49133324623108,6052.660189151764,169.379315122962,636.1194238066673,0.22,0.22,1.57,-892.24
5/20,14/20,5750,575000,88.22976922988892,6018.987188816071,171.0691805034876,631.2169977724552,0.88,0.88,2.21,-898.33
5/20,15/20,5800,580000,88.28636384010315,5962.13707780838,169.14243699610233,621.4180601537228,0.84,0.84,2.4,-917.65
5/20,16/20,5850,585000,87.26008296012878,5939.838691711426,171.2028721421957,627.9670866876841,0.8,0.8,3.52,-917.61
5/20,17/20,5900,590000,87.50911498069763,5907.55939245224,170.69070126116276,662.0326527953148,0.78,0.78,1.31,-909.02
5/20,18/20,5950,595000,88.30793142318726,5850.869060993195,171.15629090368748,649.7541207969189,0.79,0.79,1.66,-895.79
5/20,19/20,6000,600000,88.41751146316528,5827.515928268433,171.50134386122227,667.6670543849468,0.78,0.78,1.88,-885.57
6/20,0/20,6050,605000,88.05120134353638,5755.995460987091,170.3326437175274,595.1687871962786,0.79,0.79,1.92,-896.05
6/20,1/20,6100,610000,88.69078207015991,5745.643212795258,169.64309318363667,624.7310193032026,0.84,0.84,1.19,-906.16
6/20,2/20,6150,615000,87.01346230506897,5698.950440406799,170.27084113657475,648.6174953430891,0.92,0.92,2.59,-910.47
6/20,3/20,6200,620000,88.4193172454834,5678.523846626282,171.79664893448353,609.4582903981209,0.83,0.83,2.25,-899.04
6/20,4/20,6250,625000,90.18237209320068,5680.32222366333,169.99534456431866,587.473022967577,0.81,0.81,1.11,-704.04
6/20,5/20,6300,630000,87.7679386138916,5658.423305034637,169.64983597397804,577.1142585575581,0.89,0.89,1.08,-907.31
6/20,6/20,6350,635000,87.86011624336243,5650.244736671448,170.09191726148129,620.7290370315313,0.84,0.84,1.15,-903.63
6/20,7/20,6400,640000,88.25551891326904,5633.738492012024,168.65482269227505,617.4265816360712,0.77,0.77,4.37,-859.24
6/20,8/20,6450,645000,88.10707068443298,5625.655523300171,168.55914606153965,633.0630018562078,0.86,0.86,1.32,-912.74
6/20,9/20,6500,650000,88.50736570358276,5615.897394657135,168.20018181204796,564.9430377781391,0.78,0.78,2.18,-866.6
6/20,10/20,6550,655000,87.56383109092712,5568.202867507935,167.76753878593445,655.8124230653048,0.86,0.86,0.88,-905.39
6/20,11/20,6600,660000,88.32782793045044,5564.669822216034,168.65358094871044,559.3050095587969,0.87,0.87,1.85,-892.0
6/20,12/20,6650,665000,88.67318868637085,5561.293189048767,167.67689356207848,616.1965146809816,0.86,0.86,1.42,-786.1
6/20,13/20,6700,670000,88.7407603263855,5535.581801891327,166.01655024290085,631.659018188715,0.91,0.91,1.17,-855.49
6/20,14/20,6750,675000,88.17820954322815,5501.182822704315,169.01608850061893,586.124521329999,0.89,0.89,1.41,-900.32
6/20,15/20,6800,680000,87.02370047569275,5517.855016231537,167.63746486604214,628.4612195193768,0.91,0.91,2.09,-915.91
6/20,16/20,6850,685000,87.7257866859436,5494.3848123550415,168.94087854027748,576.1105806082487,0.83,0.83,2.32,-910.81
6/20,17/20,6900,690000,87.76842021942139,5432.732623100281,170.46348656713963,614.0433932691813,0.83,0.83,0.91,-908.58
6/20,18/20,6950,695000,87.1996853351593,5435.623931884766,169.91378501057625,601.7218372672796,0.99,0.99,0.75,-898.66
6/20,19/20,7000,700000,88.27310371398926,5414.958053588867,167.24250027537346,575.5928491204977,0.88,0.88,1.81,-896.78
7/20,0/20,7050,705000,87.27843117713928,5359.38180232048,168.819799721241,614.536107853055,0.92,0.92,0.98,-903.21
7/20,1/20,7100,710000,87.43231630325317,5319.09486913681,167.05605363845825,614.5701838880777,0.98,0.98,0.57,-909.18
7/20,2/20,7150,715000,87.64805507659912,5336.054066181183,167.02447733283043,578.6460029035807,0.91,0.91,0.97,-880.53
7/20,3/20,7200,720000,87.58274459838867,5315.866262435913,168.07507227361202,606.138022556901,0.95,0.95,1.46,-897.86
7/20,4/20,7250,725000,87.23574924468994,5320.327925682068,166.50265599787235,600.7339514493942,0.97,0.97,1.07,-905.65
7/20,5/20,7300,730000,87.74368381500244,5250.61501455307,167.59121643006802,644.2133309841156,0.93,0.93,0.49,-895.79
7/20,6/20,7350,735000,87.60843825340271,5250.4535937309265,169.7758259177208,612.3649978637695,0.88,0.88,2.68,-918.09
7/20,7/20,7400,740000,88.98027801513672,5247.321938991547,166.07791647315025,616.6914873123169,0.76,0.76,1.18,-899.76
7/20,8/20,7450,745000,88.85817742347717,5248.310313940048,168.1060475409031,593.8586832135916,0.91,0.91,1.46,-860.18
7/20,9/20,7500,750000,87.20710396766663,5213.279181957245,169.96216444671154,627.5513991117477,0.94,0.94,1.44,-910.71
7/20,10/20,7550,755000,87.05548882484436,5209.400110244751,169.11187487840652,589.1506732404232,0.95,0.95,2.42,-914.7
7/20,11/20,7600,760000,90.49335360527039,5224.276401758194,168.6986366957426,606.1632567346096,0.71,0.71,1.73,-815.9
7/20,12/20,7650,765000,89.94169306755066,5245.632251262665,166.92960515618324,691.2035775631666,0.71,0.71,0.86,-904.52
7/20,13/20,7700,770000,87.22510409355164,5211.732083797455,168.7784087061882,590.817197099328,0.97,0.97,1.92,-912.94
7/20,14/20,7750,775000,87.32627868652344,5184.826764583588,168.06674683094025,654.1147382557392,0.97,0.97,2.14,-914.93
7/20,15/20,7800,780000,87.23394131660461,5165.1436648368835,168.36307495832443,626.9731339514256,0.95,0.95,0.7,-917.32
7/20,16/20,7850,785000,87.32182121276855,5153.626692771912,167.0714569836855,616.6491750925779,0.94,0.94,0.61,-903.59
7/20,17/20,7900,790000,87.39951682090759,5136.229289770126,168.92506732046604,627.0453689694405,0.96,0.96,1.22,-907.17
7/20,18/20,7950,795000,87.24008345603943,5157.3070187568665,168.67338441312313,592.051914229989,0.97,0.97,1.21,-916.87
7/20,19/20,8000,800000,87.99249982833862,5161.133533000946,167.26473787426949,568.2180331647396,0.95,0.95,0.65,-897.29
8/20,0/20,8050,805000,87.61878609657288,5145.095002651215,167.81099140644073,659.8700401633978,0.84,0.84,0.49,-909.32
8/20,1/20,8100,810000,87.53330540657043,5140.020450115204,165.90785232186317,552.5763819366693,0.99,0.99,0.41,-909.49
8/20,2/20,8150,815000,87.78467416763306,5170.674254417419,166.30343222618103,584.9596668481827,0.77,0.77,1.14,-910.46
8/20,3/20,8200,820000,87.75334692001343,5145.334783554077,169.69395883381367,693.1432472616434,0.89,0.89,1.04,-916.67
8/20,4/20,8250,825000,87.54867386817932,5124.134207010269,167.1182276457548,619.8484174907207,0.9,0.9,1.04,-916.81
8/20,5/20,8300,830000,89.26666736602783,5104.109827041626,167.05922381579876,595.3617964088917,0.89,0.89,0.95,-902.15
8/20,6/20,8350,835000,88.30685019493103,5078.9531371593475,167.6568884551525,599.1122622191906,0.92,0.92,0.6,-890.09
8/20,7/20,8400,840000,88.36189889907837,5062.634734392166,167.36280162632465,636.3715881556273,0.86,0.86,0.32,-885.63
8/20,8/20,8450,845000,87.21636009216309,5061.514842033386,170.13843920826912,665.1983396410942,0.97,0.97,0.51,-909.14
8/20,9/20,8500,850000,88.37239360809326,5057.199486255646,164.98922376334667,623.0422598570585,0.74,0.74,1.4,-894.74
8/20,10/20,8550,855000,87.64979004859924,5080.989023447037,166.2984490841627,593.7167741656303,0.93,0.93,0.44,-919.16
8/20,11/20,8600,860000,86.8669912815094,5030.023417234421,167.22397853434086,622.9158796519041,0.97,0.97,0.43,-912.72
8/20,12/20,8650,865000,87.59771537780762,5024.170674324036,166.94186082482338,606.402554795146,0.94,0.94,1.33,-909.4
8/20,13/20,8700,870000,87.2156035900116,4992.374901771545,168.1057444214821,616.6715636849403,0.92,0.92,0.4,-911.4
8/20,14/20,8750,875000,88.19511866569519,4997.510161399841,167.30993336439133,580.3665817379951,0.9,0.9,0.24,-914.29
8/20,15/20,8800,880000,88.10618829727173,5019.15852189064,164.94937346875668,638.5417132228613,0.92,0.92,0.25,-907.01
8/20,16/20,8850,885000,87.21104145050049,4991.783457517624,166.67150028049946,630.1795068383217,0.96,0.96,0.8,-912.96
8/20,17/20,8900,890000,86.95535111427307,4969.6562063694,166.84693849086761,640.9673238396645,0.89,0.89,0.36,-909.09
8/20,18/20,8950,895000,87.15948557853699,4994.472687721252,166.83838737010956,562.398854136467,0.96,0.96,1.82,-906.32
8/20,19/20,9000,900000,88.31734943389893,4968.622397899628,167.1847910284996,671.8284754753113,0.71,0.71,0.44,-914.14
9/20,0/20,9050,905000,90.21376729011536,4971.084715127945,166.55820213258266,594.8239426314831,0.74,0.74,0.4,-795.96
9/20,1/20,9100,910000,88.03161096572876,4979.797906160355,167.29101707041264,614.4816423654556,0.89,0.89,0.68,-912.64
9/20,2/20,9150,915000,89.85845494270325,4959.994855642319,165.60028471052647,581.3068767338991,0.79,0.79,0.75,-879.41
9/20,3/20,9200,920000,87.87556409835815,4932.755353450775,166.98632548749447,582.3942705690861,0.96,0.96,0.61,-910.17
9/20,4/20,9250,925000,87.67005181312561,4934.876307010651,167.11197146773338,597.296620875597,0.98,0.98,1.07,-909.55
9/20,5/20,9300,930000,87.4225926399231,4950.723934173584,166.71771527826786,599.5436078459024,1.0,1.0,0.72,-922.15
9/20,6/20,9350,935000,88.26689505577087,4922.505381822586,166.96784237027168,627.7206056267023,0.96,0.96,1.28,-912.15
9/20,7/20,9400,940000,87.34381818771362,4928.135132074356,166.37822030484676,659.677984803915,0.99,0.99,2.41,-917.82
9/20,8/20,9450,945000,87.72102522850037,4884.435862541199,164.9674038439989,650.3609208017588,0.92,0.92,0.3,-916.68
9/20,9/20,9500,950000,87.52616381645203,4849.946690320969,167.93598060309887,629.1727600097656,1.0,1.0,2.32,-910.97
9/20,10/20,9550,955000,88.34327459335327,4864.605632781982,166.61500042676926,616.8165607750416,0.95,0.95,0.53,-911.03
9/20,11/20,9600,960000,88.09188055992126,4877.34080696106,167.43482021987438,617.0014403164387,0.88,0.88,0.22,-903.57
9/20,12/20,9650,965000,87.60531044006348,4887.137317657471,166.49724148213863,597.6395278275013,0.91,0.91,1.51,-908.56
9/20,13/20,9700,970000,89.29301047325134,4912.33203291893,166.73968242108822,643.2287415713072,0.85,0.85,0.53,-899.07
9/20,14/20,9750,975000,87.000417470932,4905.372901916504,169.0764746516943,591.1391867995262,0.93,0.93,0.41,-916.93
9/20,15/20,9800,980000,87.62073516845703,4853.985915660858,169.27497915923595,630.6016767024994,0.88,0.88,0.28,-917.05
9/20,16/20,9850,985000,87.26859974861145,4829.693420648575,167.02010394632816,587.927574083209,0.96,0.96,0.43,-908.54
9/20,17/20,9900,990000,89.08325242996216,4845.655266523361,168.07849016785622,658.7283398211002,0.84,0.84,0.15,-876.92
9/20,18/20,9950,995000,87.05284714698792,4847.398835897446,167.92292428016663,597.2411073893309,0.97,0.97,0.62,-921.97
9/20,19/20,10000,1000000,87.82190108299255,4855.308660745621,167.0133727043867,667.0533111691475,0.92,0.92,0.92,-903.99
10/20,0/20,10050,1005000,87.50690746307373,4836.466221570969,166.49811378121376,608.2695215493441,0.98,0.98,0.92,-915.51
10/20,1/20,10100,1010000,87.56774592399597,4851.770507097244,167.4522823393345,653.8720228523016,0.97,0.97,1.04,-908.11
10/20,2/20,10150,1015000,87.27050042152405,4845.254810333252,170.84785014390945,608.8255980312824,0.98,0.98,0.46,-914.71
10/20,3/20,10200,1020000,88.37451076507568,4866.752729177475,168.9149215221405,691.5561618804932,0.9,0.9,0.62,-913.86
10/20,4/20,10250,1025000,87.6794958114624,4842.307783126831,168.89055794477463,647.8328082561493,0.99,0.99,0.08,-907.93
10/20,5/20,10300,1030000,87.22462725639343,4812.515343427658,168.82494381070137,607.7890639305115,0.91,0.91,1.95,-909.57
10/20,6/20,10350,1035000,87.87988352775574,4759.870923757553,169.97298043966293,560.1807740926743,0.82,0.82,0.24,-923.79
10/20,7/20,10400,1040000,86.98636221885681,4777.431138277054,168.51109677553177,625.1697043478489,0.99,0.99,0.07,-915.98
10/20,8/20,10450,1045000,86.98224639892578,4736.4766573905945,168.6701606065035,642.5434220284224,0.95,0.95,0.22,-907.3
10/20,9/20,10500,1050000,87.9918520450592,4734.624044179916,166.06703811883926,682.3548141717911,0.87,0.87,0.35,-906.99
10/20,10/20,10550,1055000,88.18601369857788,4702.9072806835175,170.10501335561275,598.5583293735981,0.8,0.8,0.28,-911.64
10/20,11/20,10600,1060000,88.62216281890869,4731.980660915375,167.8048250079155,661.2201953679323,0.89,0.89,0.07,-894.95
10/20,12/20,10650,1065000,87.8756058216095,4739.580838680267,168.87320782244205,665.4730346500874,0.91,0.91,0.71,-910.18
10/20,13/20,10700,1070000,86.70282220840454,4786.539982318878,168.09381264448166,693.2484323382378,0.99,0.99,0.65,-922.78
10/20,14/20,10750,1075000,89.26017189025879,4757.837459087372,168.75726647675037,619.6968967020512,0.81,0.81,0.32,-897.1
10/20,15/20,10800,1080000,87.57974910736084,4723.013806819916,168.96281234920025,619.8907461762428,0.96,0.96,1.14,-917.59
10/20,16/20,10850,1085000,88.0209014415741,4702.617454051971,167.42901895940304,694.8454066365957,0.91,0.91,0.35,-909.64
10/20,17/20,10900,1090000,87.17719054222107,4705.4742975234985,171.09879052639008,700.668318554759,0.96,0.96,0.36,-910.08
10/20,18/20,10950,1095000,87.76653814315796,4662.641168832779,170.8805463463068,612.3771696090698,0.93,0.93,1.1,-908.82
